resTime,skill_query,query,globalId,code,parameters_msg,results,Text,返回Json
60ms,指尖查词,孟买时间现在几点,1010193972558410419,200702,"{""currentTime"":1671798925617,""dateType"":""time"",""location"":""孟买""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""孟买现在时间是2022年12月23日18点5分。""}}]",孟买现在时间是2022年12月23日18点5分。,"{""globalId"":""1010193972558410419"",""intent"":{""code"":200702,""operateState"":1010,""parameters"":{""currentTime"":1671798925617,""dateType"":""time"",""location"":""孟买""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""孟买现在时间是2022年12月23日18点5分。""}}]}"
122ms,指尖查词,明天早上7点的闹钟帮我取消,1010193972553110464,200710,"{""action"":""delete"",""alarmType"":""alarmClock"",""cycleType"":0,""startDate"":""2022-12-24"",""time"":""07:00:00"",""timeLen"":""""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的。""}}]",好的。,"{""globalId"":""1010193972553110464"",""intent"":{""code"":200710,""operateState"":1010,""parameters"":{""action"":""delete"",""alarmType"":""alarmClock"",""cycleType"":0,""startDate"":""2022-12-24"",""time"":""07:00:00"",""timeLen"":""""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的。""}}]}"
104ms,指尖查词,达尔文当前时刻,1010193972557910417,200205,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""不好意思，这个问题我还不会呢，可以问问别人""}}]",不好意思，这个问题我还不会呢，可以问问别人,"{""globalId"":""1010193972557910417"",""intent"":{""code"":200205,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""不好意思，这个问题我还不会呢，可以问问别人""}}]}"
107ms,指尖查词,给我说个冷笑话吧,1010193972558410420,201204,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""一位年轻的老师给她班里的一个小男孩讲羊的故事，说有一只羊因为离开了羊群被狼吃掉了。“明白了吧？”她说，“如果这只羊老实，不离开羊群，它就不会被狼吃掉，对吗？”“对，老师，”小男孩回答道：“但它以后就被我们吃掉了。”""}}]",一位年轻的老师给她班里的一个小男孩讲羊的故事，说有一只羊因为离开了羊群被狼吃掉了。“明白了吧？”她说，“如果这只羊老实，不离开羊群，它就不会被狼吃掉，对吗？”“对，老师，”小男孩回答道：“但它以后就被我们吃掉了。”,"{""globalId"":""1010193972558410420"",""intent"":{""code"":201204,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""一位年轻的老师给她班里的一个小男孩讲羊的故事，说有一只羊因为离开了羊群被狼吃掉了。“明白了吧？”她说，“如果这只羊老实，不离开羊群，它就不会被狼吃掉，对吗？”“对，老师，”小男孩回答道：“但它以后就被我们吃掉了。”""}}]}"
128ms,指尖查词,请报时,1010193972557210412,200702,"{""currentTime"":1671798925683,""dateType"":""time""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""现在时间是2022年12月23日20点35分。""}}]",现在时间是2022年12月23日20点35分。,"{""globalId"":""1010193972557210412"",""intent"":{""code"":200702,""operateState"":1010,""parameters"":{""currentTime"":1671798925683,""dateType"":""time""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""现在时间是2022年12月23日20点35分。""}}]}"
111ms,指尖查词,再来个笑话,1010193972559010516,201204,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""英国首相丘吉尔有一个习惯，无论在什么时候做完工作，都要跳进热气腾腾的浴缸洗澡。然后光着身子在房子里踱步。在访问美国期间，他正光着身子在房间里踱来踱去，突然有人敲门。“进来”，他喊道。门开了，罗斯福出现在他的面前？见到丘吉尔一丝不挂就要退出。“进来！总统先生”，丘吉尔伸出双臂叫道：“大不列颠的首相对合众国总统是没有什么要隐瞒的。”""}}]",英国首相丘吉尔有一个习惯，无论在什么时候做完工作，都要跳进热气腾腾的浴缸洗澡。然后光着身子在房子里踱步。在访问美国期间，他正光着身子在房间里踱来踱去，突然有人敲门。“进来”，他喊道。门开了，罗斯福出现在他的面前？见到丘吉尔一丝不挂就要退出。“进来！总统先生”，丘吉尔伸出双臂叫道：“大不列颠的首相对合众国总统是没有什么要隐瞒的。”,"{""globalId"":""1010193972559010516"",""intent"":{""code"":201204,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""英国首相丘吉尔有一个习惯，无论在什么时候做完工作，都要跳进热气腾腾的浴缸洗澡。然后光着身子在房子里踱步。在访问美国期间，他正光着身子在房间里踱来踱去，突然有人敲门。“进来”，他喊道。门开了，罗斯福出现在他的面前？见到丘吉尔一丝不挂就要退出。“进来！总统先生”，丘吉尔伸出双臂叫道：“大不列颠的首相对合众国总统是没有什么要隐瞒的。”""}}]}"
76ms,指尖查词,讲个笑话,1010193972562810453,201204,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""马克·吐温有一次坐火车去首都一所大学讲课，他十分着急，而火车却开得很慢。这时来了一位查票员，问马克·吐温：“你有票吗？”马克·吐温递给他一张儿童票。查票员仔细地打量了他之后说：“真有意思，我看不出您还是一个孩子啊！”马克·吐温回答：“现在我已经不是孩子了，但我买车票的时候还是孩子。您要知道，火车开得太慢了。”""}}]",马克·吐温有一次坐火车去首都一所大学讲课，他十分着急，而火车却开得很慢。这时来了一位查票员，问马克·吐温：“你有票吗？”马克·吐温递给他一张儿童票。查票员仔细地打量了他之后说：“真有意思，我看不出您还是一个孩子啊！”马克·吐温回答：“现在我已经不是孩子了，但我买车票的时候还是孩子。您要知道，火车开得太慢了。”,"{""globalId"":""1010193972562810453"",""intent"":{""code"":201204,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""马克·吐温有一次坐火车去首都一所大学讲课，他十分着急，而火车却开得很慢。这时来了一位查票员，问马克·吐温：“你有票吗？”马克·吐温递给他一张儿童票。查票员仔细地打量了他之后说：“真有意思，我看不出您还是一个孩子啊！”马克·吐温回答：“现在我已经不是孩子了，但我买车票的时候还是孩子。您要知道，火车开得太慢了。”""}}]}"
94ms,指尖查词,给我讲一个笑话,1010193972563610554,201204,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""有位秀才被一条水沟挡住了去路，不知道怎么过，十分焦急。他的仆人看见后，大声喊道：“把胆子放大点儿，跳！”于是，秀才，两腿并齐，用力一跳。结果他没有跳过沟，而是掉进了水里。仆人埋怨道：“你怎么把两条腿并在一起跳呢？”秀才答道：“跳者，乃双脚并用也。”""}}]",有位秀才被一条水沟挡住了去路，不知道怎么过，十分焦急。他的仆人看见后，大声喊道：“把胆子放大点儿，跳！”于是，秀才，两腿并齐，用力一跳。结果他没有跳过沟，而是掉进了水里。仆人埋怨道：“你怎么把两条腿并在一起跳呢？”秀才答道：“跳者，乃双脚并用也。”,"{""globalId"":""1010193972563610554"",""intent"":{""code"":201204,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""有位秀才被一条水沟挡住了去路，不知道怎么过，十分焦急。他的仆人看见后，大声喊道：“把胆子放大点儿，跳！”于是，秀才，两腿并齐，用力一跳。结果他没有跳过沟，而是掉进了水里。仆人埋怨道：“你怎么把两条腿并在一起跳呢？”秀才答道：“跳者，乃双脚并用也。”""}}]}"
149ms,指尖查词,接着讲笑话,1010193972558910515,201204,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""家里的蚊香用完了，蚊子总是不停地从窗外飞进来。七岁的小明又气又急，于是急中生智，在一张纸上写道：“房内点着蚊香。”然后把写着这六个大字的纸贴在窗上。""}}]",家里的蚊香用完了，蚊子总是不停地从窗外飞进来。七岁的小明又气又急，于是急中生智，在一张纸上写道：“房内点着蚊香。”然后把写着这六个大字的纸贴在窗上。,"{""globalId"":""1010193972558910515"",""intent"":{""code"":201204,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""家里的蚊香用完了，蚊子总是不停地从窗外飞进来。七岁的小明又气又急，于是急中生智，在一张纸上写道：“房内点着蚊香。”然后把写着这六个大字的纸贴在窗上。""}}]}"
208ms,指尖查词,你好问问，取消明天7点的闹钟,1010193972553410384,200710,"{""action"":""delete"",""alarmType"":""alarmClock"",""cycleType"":0,""startDate"":""2022-12-24"",""time"":""07:00:00"",""timeLen"":""""}","[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的。""}}]",好的。,"{""globalId"":""1010193972553410384"",""intent"":{""code"":200710,""operateState"":1010,""parameters"":{""action"":""delete"",""alarmType"":""alarmClock"",""cycleType"":0,""startDate"":""2022-12-24"",""time"":""07:00:00"",""timeLen"":""""}},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""好的。""}}]}"
116ms,指尖查词,你会说什么笑话吗,1010193972565410568,201204,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""马教授经常是心不在焉的，或者说，他太专注于自己的思索了。“我的鞋子呢？”下课的时候，马教授喃喃自语道。“在你的脚上呢。”李同学说。“哦，就是。多亏你看见了，不然的话，我只有光着脚回家了。”　""}}]",马教授经常是心不在焉的，或者说，他太专注于自己的思索了。“我的鞋子呢？”下课的时候，马教授喃喃自语道。“在你的脚上呢。”李同学说。“哦，就是。多亏你看见了，不然的话，我只有光着脚回家了。”,"{""globalId"":""1010193972565410568"",""intent"":{""code"":201204,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""马教授经常是心不在焉的，或者说，他太专注于自己的思索了。“我的鞋子呢？”下课的时候，马教授喃喃自语道。“在你的脚上呢。”李同学说。“哦，就是。多亏你看见了，不然的话，我只有光着脚回家了。”　""}}]}"
170ms,指尖查词,给姐讲个笑话,1010193972561310443,100000,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""我记得你是男呀，怎么还变成女了……""}}]",我记得你是男呀，怎么还变成女了……,"{""globalId"":""1010193972561310443"",""intent"":{""code"":100000,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""我记得你是男呀，怎么还变成女了……""}}]}"
91ms,指尖查词,讲个笑话吧,1010193972569110501,201204,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""爸爸给晶晶买了条裤子，谁知道刚下水，裤子就缩得穿不下了。妈妈很生气。晶晶却说：“妈妈，你给洗个澡也缩小一点儿不就行了吗？”""}}]",爸爸给晶晶买了条裤子，谁知道刚下水，裤子就缩得穿不下了。妈妈很生气。晶晶却说：“妈妈，你给洗个澡也缩小一点儿不就行了吗？”,"{""globalId"":""1010193972569110501"",""intent"":{""code"":201204,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""爸爸给晶晶买了条裤子，谁知道刚下水，裤子就缩得穿不下了。妈妈很生气。晶晶却说：“妈妈，你给洗个澡也缩小一点儿不就行了吗？”""}}]}"
93ms,指尖查词,换一个笑话,1010193972569910608,201204,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""有一次，萧伯纳收到一个社会地位很高、狂妄自大的太太的请帖，请帖是这样写的：“星期四下午四时至六时我将在家。”萧伯纳马上回了请帖，并在下面添上一行字“我也这样，萧伯纳。”""}}]",有一次，萧伯纳收到一个社会地位很高、狂妄自大的太太的请帖，请帖是这样写的：“星期四下午四时至六时我将在家。”萧伯纳马上回了请帖，并在下面添上一行字“我也这样，萧伯纳。”,"{""globalId"":""1010193972569910608"",""intent"":{""code"":201204,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""有一次，萧伯纳收到一个社会地位很高、狂妄自大的太太的请帖，请帖是这样写的：“星期四下午四时至六时我将在家。”萧伯纳马上回了请帖，并在下面添上一行字“我也这样，萧伯纳。”""}}]}"
193ms,指尖查词,给讲个笑话,1010193972561510444,201204,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""学校组织数学考试，允许同学们使用计算器。考场上，同学们奋笔疾书，用计算器演算各种考题。这是，突然从考场的一个角落里传来了一声惊呼：“天哪，我怎么把家里的遥控器带来了！”""}}]",学校组织数学考试，允许同学们使用计算器。考场上，同学们奋笔疾书，用计算器演算各种考题。这是，突然从考场的一个角落里传来了一声惊呼：“天哪，我怎么把家里的遥控器带来了！”,"{""globalId"":""1010193972561510444"",""intent"":{""code"":201204,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""学校组织数学考试，允许同学们使用计算器。考场上，同学们奋笔疾书，用计算器演算各种考题。这是，突然从考场的一个角落里传来了一声惊呼：“天哪，我怎么把家里的遥控器带来了！”""}}]}"
221ms,指尖查词,给姐说个笑话,1010193972560210528,201204,null,"[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""夏天为了凉快，小狗和小猫把一个长方形的箱子挂在墙上，关上门窗。过了许久，小狗对小猫说：“怎么还这么热？”小猫：“奇怪，人类挂的箱子怎么就能让温度降下来呢？”""}}]",夏天为了凉快，小狗和小猫把一个长方形的箱子挂在墙上，关上门窗。过了许久，小狗对小猫说：“怎么还这么热？”小猫：“奇怪，人类挂的箱子怎么就能让温度降下来呢？”,"{""globalId"":""1010193972560210528"",""intent"":{""code"":201204,""operateState"":1010,""parameters"":null},""results"":[{""groupType"":0,""resultType"":""text"",""values"":{""text"":""夏天为了凉快，小狗和小猫把一个长方形的箱子挂在墙上，关上门窗。过了许久，小狗对小猫说：“怎么还这么热？”小猫：“奇怪，人类挂的箱子怎么就能让温度降下来呢？”""}}]}"
